id,question1,question2,is_duplicate
48240,"Why is the Khalistan movement suppressed by Indians provided Sikhs are a separate nation, they have different heroes, folklore, history, religion, language, and way of living than the Hindus?","When people of Kashmir themselves do not agree to be called Indians, then why Indian Government want to forcefully keep them under their governance?",0
31642,Do Indians know that People of Gilgit Baltistan are proud Pakistanis?,How can I find out how much Im gonna make on a Uber transport before we leave?,0
34874,"If Hillary Clinton passes away between her election and when she is sworn in, who would become president? Would there be another election?","If Hillary wins but is indicted for breaking the election laws plus other crimes before being sworn in, who becomes President?",1
283409,"My parents sold some land in Asia and wants to send me money to buy a house in the US, who will get taxed by the US govt?",I have a client in the US who is ready to outsource me development work. Who in Pune can help me with taxes and payments receivable regulations for my IT company (which is not yet formed)?,0
187160,Why are so many questions posted to Quora that are so easily answered by using Google?,Why do people ask questions on Quora that are easily answerable via a quick internet search?,1
10502,Should I include other skills in my resume when applying to development job?,Should I include other skills in my resume when applying to a developer job?,1
161497,How many hostels are there in the Dayanand Sagar college of engineering for engineering students and what are the per-semester fees for them?,What is the minimum hostel fees in ssn college of engineering chennai?,0
47389,What are the best small towns or suburbs to live in in North India?,What are the healthiest snacks you can find in a Town/small city in India?,0
254745,Which is a suitable inpatient drug and alcohol rehab center in Washington County ID?,Which is a suitable inpatient drug and alcohol rehab center in Fremont County ID?,0
310834,"If you have an awesome idea for a movie script, something new, intriguing, sophisticated (not a script yet, just a really awesome idea), how do you promote it to become a movie?",What are the key steps to go from a movie idea to a completed script/screenplay?,0
253596,Should we work for the domestic companies or the multi national companies?,Should we sell our company now for 300K + stock in a fast growing company or take 150K investment for 20% equity and build the team/product out?,0
350302,Why are white/light backgrounds preferred in passport size photographs?,What could be the reason for your brother suddenly asking for your passport sized photograph?,0
119969,Which type of bra should a lady wear with a blouse and a saree?,Is there any reason not to wear a sheer blouse with no bra in public?,0
355992,"Why Allah allowed Muhammad, while still living, to visit him in his abode, when even Gabriel, Jesus and Bible Prophets are prohibited from seeing him?","Why did Prophet Muhammad say that on the judgment day, Allah would transform Abraham’s pagan father Azar into a hyena and throw him in the hellfire?",0
347745,What is a suitable inpatient drug and alcohol rehab center near Long County GA?,What is a suitable inpatient drug and alcohol rehab center near Candler County GA?,0
88406,How should I edit my question correctly if Quora marks down my question for improvement?,Is there a way on Quora to ask why a specific question was marked as needs improvement?,1
282245,How can changing 500 and 1000 rupee notes end the black money in India?,How can scrapping use of 500 and 1000 rupee currency notes in India solve problem of corruption?,1
82827,"When I dream, why am I located in my old house where I lived for most of my life?",Too old (30) to follow my dreams as a sound engineer? I always had a passion for music since a kid and am finally getting through my issues in life.,0
155094,How do I explain not joining a business-related club during college?,Can you dye over your bleached hair after another colour has faded out?,0
376014,What is pay package of Assistant Professor in private engineering colleges like?,What will be the salary of an assistant professor (IIT) after the 7th pay/commission?,0
